feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
HILICZ_negative|IK:WCGUUGGRBIKTOS-GPOJBZKASA-N	2344587.598165407	2782522.6638003164	2870261.3815163383	0.0	622693.3446439169	548241.9281559131	636454.5422511178	0.0	2057628.896442202	447036.79458886414	1054963.9387097214	215974.48350188317	0.0	2441116.9692148822	0.0	0.0	256894.09069003467	0.0	3086569.752190825	0.0	0.0	0.0	277975.19635915	455511.09915430815	0.0	436595.45754915464	2625307.1060868385	805906.5765931458	312326.801320553	0.0	762572.2565654197	3314367.1443194295	1335738.103493609	0.0	4335329.5714418	0.0	1502792.841671764	474838.439975553	899251.5295197502	2145480.050395876	0.0	3035670.178795977	0.0	861355.365271651	4048405.802203119	2027726.5115297271	407474.27416023606	2489172.6984744384	0.0	1499738.4182958892	729906.1953576936	3490995.2722045453	672915.961012199	0.0	1055901.9384136044	1496812.1081173886	3420778.443703324	1378254.172647834	809241.7279078945	2745365.1730597517	3426200.338592824	3320879.9129207116	858154.6389852695	368142.9328457394	195814.72479489248	0.0	449091.8980461678	357838.4674497995	594168.3760116694	1694151.9103897861	0.0	560777.993000676	1594729.0457805393	0.0	420053.06143641414	37220687.97787953	0.0	413409.80491040624	1355444.410091556	394749.95534129435	2422803.820898842	731154.0217913406	12556087.030536404	625761.1894435479	4552625.99299851	3106464.0605519055	317315.76859810355	360650.7249936757	1307754.3956814345	695339.7067070227	424147.6421189095	753095.5789146802	1336548.134558649	7883474.1982231	220770.72813976934	0.0	282834.4675298909	0.0	0.0	457452.99465517676	3037778.644249501	0.0	0.0	2812006.490978481	435352.7107600325
HILICZ_positive|IK:OTBHHUPVCYLGQO-UHFFFAOYSA-N	5055844.165312561	22722509.447212014	3746918.95757513	4298420.119179362	3413314.741641762	4749989.23848685	4775993.089491263	5476196.115770442	6891109.246319448	4545985.2875421345	13203614.054897664	3609037.760324559	0.0	13640427.81539793	7567506.5843575755	6303651.546434291	4085030.5819798233	4295183.298110264	7694248.448819878	4360573.36717005	12448980.433917403	5221974.643793146	3656054.4750163932	3994875.8634784357	4387701.117676091	3901171.4255070426	12172483.809548285	4607325.332624627	4639340.184881446	4410682.702298112	4119349.335969162	4298352.195961444	5077789.420733862	4857948.331526234	9615970.009928625	4673764.72261864	5749430.77175951	4090061.657101158	4511615.129009125	16444722.019076247	3398645.9874535636	9099906.70636985	4592814.949353698	4436744.821072049	8991623.64845676	4726060.669078838	4233251.973257722	10759742.735668622	3121156.652034221	16952530.537935387	13337413.220769556	6330163.768352765	4367582.647584104	5620163.3663351275	9768276.919754336	4796175.491977279	8720544.139512924	4718700.672374403	4830502.12744006	5122410.3702332135	4414593.6643751655	3430362.288872605	4116425.9453956336	7935048.556594278	4819632.250571713	4266772.044893296	4329886.857239826	4386123.875128037	5165250.985625593	4497498.087601312	5617466.485837301	6439283.669894281	22828376.176623598	3937221.8744863686	3419067.587779662	5791989.08348858	4576245.998354722	3954218.5294581293	4368504.403255177	4143444.776280671	3789429.1428121766	3378278.79976784	5245726.804970715	6572379.040842852	9774841.74907707	3021097.142976289	3228279.863629602	4280479.544793526	3139213.4558808687	3638257.558420026	4157609.961926706	4438095.420161246	4260713.069184563	5372398.0839999225	4338876.0443911385	4901542.527705624	3574734.1879624436	3096532.063402709	5958585.0995755335	4228722.334675968	16214091.120005166	4253529.219343884	3718043.978548322	12789467.435365282	3101733.7705420037
C18_positive|IK:ZUUPZDSDPDQRJK-VXPJCVMDSA-N	0.0	13134517.132990362	10486532.29584598	3697168.895179911	0.0	1590881.3158529692	0.0	6827306.209812162	0.0	1674898.5587403337	0.0	0.0	0.0	0.0	0.0	7719830.878457493	1064263.8939060792	90089.49457403176	15765628.224791138	1102441.9388344816	0.0	5384591.078608993	2641479.0891247443	0.0	158945.13654352698	0.0	15354395.350919502	1839874.0846129095	817892.9285569233	224232.47899332174	57104.02459226258	0.0	6231785.975688218	3963003.2255493845	14719645.750961414	1528702.6182823775	5418639.824213504	2399144.290883571	748637.3701390468	0.0	1748908.289393771	17721797.49415804	0.0	2713050.4038657895	0.0	980677.9449243417	66219.53065708275	0.0	0.0	0.0	0.0	0.0	595879.4244602104	0.0	526330.2792049272	1490638.5516332893	0.0	0.0	7380027.907356743	0.0	0.0	0.0	3160697.334754045	6674238.85591812	1648523.358565923	0.0	5157243.034663786	1913305.7513559812	0.0	7080227.186706071	1670491.329263274	0.0	0.0	0.0	3872580.6203220068	2657322.429531276	388369.54308543337	2716043.144491185	5537673.37888861	1518499.7048699148	4041631.5437741494	3291973.4007917703	0.0	0.0	0.0	644258.4218391491	191687.12729219114	3029778.3454404534	4183369.097500195	1252502.1959840977	0.0	7663953.661445988	3358209.538506266	0.0	722343.7360240928	0.0	3229100.628995773	0.0	3499528.215410234	417639.8552016329	0.0	51100.07079183497	1509336.8954788526	12528048.647003755	108374.50648755852
C18_positive|IK:FLROYCKIIJCTDY-BFMVXSJESA-N	628702.4397795189	0.0	0.0	0.0	15595938.048955139	0.0	963627.031486333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13434517.204696812	0.0	0.0	88654.66374815992	0.0	2945433.911746025	0.0	0.0	0.0	0.0	1893043.5430165366	11017951.399313891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229595.89874722052	0.0	0.0	0.0	0.0	7403824.888625257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9553245.395032736	0.0	3418626.909178249	1384760.0011193154	0.0	0.0	5435934.672641284	0.0	9606147.04288242	0.0	0.0	0.0	0.0	1211024.6106359048	2144361.5713009224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14782713.85287989	0.0	0.0	7679908.755653981	14596325.412316157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10199529.83760242	0.0	12479527.926499784	2248166.7328637782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10579437.570753792	0.0	0.0	0.0	0.0	7278064.561033716	0.0	0.0	0.0	1454508.4413010667
HILICZ_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N	1951774.7543847845	0.0	0.0	2603279.459691093	0.0	1865115.7668294304	5915295.406439242	1688294.5134928846	7325964.732653214	2007872.1335674177	0.0	1005438.3908071511	0.0	3402747.555860104	22049355.078418504	9283893.919384224	4620792.482518086	896373.4885650569	3945253.86672264	690530.2625525297	0.0	4082093.5633161673	787128.9052915726	3898862.574669184	1659826.8204022485	768239.7743588452	2971391.2809221623	1502118.890084729	7891899.46367738	213713.98121712028	449441.2038463189	0.0	0.0	2790206.5704225725	0.0	1669764.524004012	4043039.6976401443	774001.7133842354	3481487.5644578366	860375.2022619084	3133966.0934436945	2117592.8749447777	4802019.108124496	3220195.229771285	2444073.99342592	0.0	3421928.9934137487	11470696.73375319	451754.7911556659	5337949.610068752	1862581.9674266304	412519.61925245816	1044085.1188567376	0.0	0.0	562188.3826099784	5943817.962038308	2046643.8323520015	3185873.529219865	6512792.308682506	1491919.595929683	4524409.530372587	672446.4366512217	22351189.37334945	2748434.314630158	115337.30308563075	4338252.020982235	2589792.4902500585	5570485.270382508	4002773.8275665916	5016030.922514919	7105908.246277869	0.0	407081.4614903546	3798488.564771906	445035.74915504624	5427969.967521141	1304573.228365242	4210359.734745861	3965178.682961083	0.0	10301521.595370647	238678.1783171092	1187503.2512509022	451070.2386210451	0.0	6052628.848212782	7162166.917050987	5598689.643273415	0.0	2760462.6347424043	12734467.12333023	1778492.3532647481	0.0	5009941.74449583	0.0	1971568.005655604	2455928.4741049204	0.0	1749039.8418390045	0.0	2055039.2119406287	1545780.618408351	2359647.0725034755	1597096.3697068628
HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N	0.0	0.0	5461697.360633122	526472.683535233	0.0	0.0	1480574.3644819537	1333447.9117472384	0.0	510233.63758675754	4551426.942499276	0.0	0.0	1109148.344071594	0.0	454981.40715019713	0.0	180810.79647748763	5071069.121193541	178895.17102764535	5979022.591401227	0.0	443856.8865323774	0.0	0.0	0.0	9576655.839031443	0.0	0.0	402964.8371166581	0.0	0.0	0.0	0.0	2559640.3304300304	0.0	0.0	0.0	1780046.0160501823	14973115.412693892	0.0	8079806.632319182	0.0	0.0	11704585.40525152	0.0	0.0	5847227.996422099	0.0	12884268.589547824	0.0	2460032.7849480947	0.0	2953987.644265713	0.0	0.0	2936039.9367816746	0.0	3364541.52368079	0.0	1980950.6490995705	370967.5780155882	0.0	0.0	0.0	0.0	0.0	0.0	1350578.9800187638	0.0	692033.2282885731	0.0	15169868.606071806	1219574.060259413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165236.858116083	0.0	0.0	5847777.2940568905	1605493.3012252608	0.0	0.0	572645.8962878617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22234422.347557515	0.0	0.0	8220102.62366056	0.0
HILICZ_positive|IK:UHDGCWIWMRVCDJ-XVFCMESISA-N	0.0	9948795.722698214	0.0	0.0	0.0	0.0	850350.6592690229	0.0	1104435.470843327	0.0	1199950.0842238748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838928.7874912765	0.0	0.0	0.0	0.0	0.0	1288398.6213723116	0.0	0.0	0.0	0.0	0.0	208037.60152371495	0.0	752898.088754274	0.0	619185.3087824568	0.0	0.0	35487308.19405793	0.0	842932.8945303727	0.0	0.0	0.0	0.0	0.0	1016500.2199877393	0.0	1371835.7080476526	0.0	0.0	0.0	0.0	0.0	0.0	571635.381622619	0.0	0.0	0.0	0.0	0.0	0.0	1049053.1129663489	0.0	0.0	0.0	0.0	0.0	0.0	289984.4162103332	0.0	707858.1458679311	0.0	0.0	563633.4265387629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2463778.68545451	0.0	0.0	551009.9498586138	0.0
HILICZ_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N	0.0	3477833.5587648246	0.0	0.0	0.0	0.0	0.0	686263.4760891126	3836874.8234602762	757611.3279023464	8325951.006559607	0.0	0.0	5920650.210695472	941987.7460301808	0.0	0.0	672616.3206073	12562483.549913095	726339.2319588346	12375670.37405837	0.0	0.0	1247744.654184477	0.0	0.0	0.0	0.0	1264469.984764396	3139118.915667402	1132791.80304204	1150478.6964645495	3199524.0550401667	0.0	5123299.477638393	1957233.2437558554	2293477.0368288765	1683997.224037999	0.0	5227928.187334511	0.0	5998955.402251576	0.0	0.0	19760519.233198296	965159.8914230526	937217.2269001367	16527259.74343791	0.0	2907844.344294161	0.0	0.0	2204894.339424773	0.0	2151420.6431778343	2028570.6877503847	7797507.908266126	1076108.687492964	1787418.0337354976	5086873.38406442	0.0	0.0	0.0	0.0	0.0	1040243.845400133	1174152.493574986	1588050.8665538586	633951.3530418908	0.0	963197.6976059452	0.0	6819380.810118258	0.0	631767.7997777755	1011158.3058596805	492759.453616751	0.0	1897216.0252216696	894921.3441148362	0.0	0.0	6407765.918849317	3551855.887916051	14676993.120838594	3285695.878296174	755527.068380799	571048.9655178882	0.0	1210652.7037658577	1097320.7150574892	1047840.8876988001	1054014.2474437773	2090059.105609177	1176289.3946027001	3159730.745221214	0.0	480032.71864898666	2382594.5167078516	0.0	0.0	1115940.5445981084	0.0	4606291.108329155	0.0
HILICZ_negative|IK:OKJIRPAQVSHGFK-UHFFFAOYSA-N	0.0	5540292.3382853195	635661.8571947897	0.0	0.0	0.0	0.0	0.0	1178977.9872563176	0.0	28570479.12138044	0.0	0.0	1204402.2058063901	518753.86773386603	824133.5904633256	0.0	0.0	1774138.4119641492	0.0	3145992.923022755	0.0	0.0	0.0	0.0	0.0	7613717.634898096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2860595.554552676	0.0	870792.3555014881	0.0	0.0	15065436.97517745	0.0	2411012.4109829734	0.0	0.0	1030917.2151488347	0.0	0.0	0.0	0.0	1593414.7579986744	0.0	527591.6438544827	0.0	1007546.6953370415	0.0	0.0	867554.7425417	0.0	0.0	0.0	0.0	0.0	0.0	1301313.4485471845	0.0	0.0	0.0	0.0	0.0	0.0	302871.55517900723	428233.27004811174	2161907.892460763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757442.3473697448	697098.2675397989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13457523.660285454	0.0	0.0	1741304.4511480965	0.0
C18_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N	616546.2569223131	0.0	65848.6125325579	1119856.769943402	149542.2510420127	1340011.112931385	3142852.37927659	916243.2692694066	2358540.7753584767	709256.355977684	0.0	424686.0900951815	232904.70144708172	1456322.1678279694	12137370.000159832	3999569.351476764	1558472.091004322	197784.8247585691	862356.4868149005	0.0	0.0	1925791.33120588	141728.1057237499	1159457.790791881	589981.4367625768	400513.03587779705	1469298.3124271035	1186441.9575118637	3015469.733085304	45287.110983196624	107089.57274389264	0.0	60781.46790044941	697005.3824824021	298931.23473919975	428428.1083854104	1355291.509184551	247082.0787142905	834836.6997182963	431328.8889167976	969635.7512806621	1023425.031666771	1314154.0875207584	744591.5282432084	832570.4684346686	42650.055271255886	861649.5068148114	0.0	116284.09066153322	2583736.6045843465	0.0	498717.30681047414	348649.19862405054	318662.866316229	0.0	0.0	1341372.1684331885	545969.4970417618	900101.881779813	1837317.1780308937	1221553.687253018	1326651.7737289516	671946.5232509975	16361226.255956236	1278343.437705406	0.0	1266428.2461518098	603953.4680477538	1609995.0374185003	1073129.943211243	1474591.303850553	2122891.8587021935	215790.93341150886	173835.4919544959	1243290.9692514536	415680.54659473896	1399449.6173717913	227925.64704793767	979961.9106989425	1442522.2368585132	82788.65578450542	2454687.275676317	150204.2877681126	29599282.828633446	364834.4274803078	0.0	1324117.635943965	3279076.8307329267	1387057.2046985477	94940.24412498041	1351051.5552641002	6818759.407366937	407601.66253209126	210454.21250646093	839026.1306111675	51747.97935449897	552736.6944647939	607399.3636268345	0.0	693454.9435042071	199295.4827066731	665396.5319232793	599420.8501663902	862366.6679891313	497207.36265195557
HILICZ_positive|IK:UWHCKJMYHZGTIT-UHFFFAOYSA-N	6340270.445015909	0.0	4264795.4493172085	5553961.4665051075	7414065.050548909	8732302.231735224	8959686.38974386	9350468.988099456	10290193.072512744	9113227.03066494	3976296.648511261	7116889.0011535315	0.0	0.0	7145208.95054024	7820140.484069229	6489899.1722195	5918192.424206309	6810578.124363988	7181840.535938617	0.0	7445530.044615394	7168196.916448464	6919215.612194241	6567918.757862089	5284333.291387971	4037202.624730184	9886234.537822949	4976993.521617503	5280994.275044561	7965208.17711604	7702119.719597339	4532422.707050566	8959809.792169102	7172720.9500902165	9042812.768333072	9111576.359507317	9192429.009476053	4695037.163518401	0.0	8997155.897576924	6460015.216991889	12894039.460210342	5728825.667468971	7516730.462201097	6329168.364198401	7941067.676267168	8838324.54335183	4341182.301727952	0.0	0.0	7772677.663820902	15564286.472517753	0.0	0.0	7357444.397822029	7225478.911723556	8085061.27797204	3801207.8103598496	6887044.468520527	4665159.701682956	3368142.582491109	9279591.899651295	0.0	15522380.855918862	4652249.891695332	8545590.809214229	8694742.36833292	8906198.144781703	6585523.199370621	7704783.069960235	9081155.120128743	0.0	5911097.356505511	0.0	4371616.117799137	10113746.897719491	9520013.689512745	8408616.96096801	5291646.80263153	5501332.551380725	5443154.135087932	7016780.429250005	0.0	5086691.930739313	4627247.175772789	4052704.687331491	7677752.585420842	4423522.242903989	6349720.842517376	4548306.914020239	3248455.418212735	5321207.106624611	6284827.592864702	15661487.437953735	7123245.843714661	5427146.970619977	3033183.4388815453	4556618.145228807	5943388.30526643	0.0	4879905.547795622	8740945.509520127	4471265.539167372	5542601.074091272
HILICZ_positive|IK:ODKSFYDXXFIFQN-BYPYZUCNSA-N	0.0	4274303.9965423355	2761361.64128509	3412030.9513880317	0.0	2350714.8291339856	0.0	0.0	2263918.0261124345	2068824.416710508	0.0	0.0	0.0	2551291.526571391	2612104.9734338815	2604714.9572450817	0.0	3333563.695438505	2348160.453473211	3074898.34435101	3185110.834340453	2719010.842194914	2110379.164088907	0.0	2078766.0085024843	0.0	3195409.3744357834	2152695.4548541587	0.0	2531879.7208685	0.0	2449704.9037887654	2956373.09801057	1913227.0898065895	4646082.934024097	2373306.758375823	1853069.45969121	2546708.6873378195	0.0	32962653.262949035	0.0	2832466.347483753	2585198.9903359395	2732152.1027326044	2773426.2702562087	3078447.205251823	2528697.265670547	0.0	2592016.4738306394	3040831.246904224	3247358.29635462	0.0	1979548.2869991362	0.0	2845846.612425976	3028830.154623566	2749994.6543691875	0.0	3160825.1668028818	3025669.482019537	2257048.4224299807	4248536.170003423	2106938.5904418523	3208138.7713796506	2015740.4275852432	2436408.7663302165	0.0	2998560.316972906	2527535.800285099	2170963.4100985834	0.0	0.0	3438992.2613757877	0.0	0.0	3104282.7826211755	2363462.6039342848	1935090.3558343342	2058153.7323138139	0.0	2708258.443864288	2559189.2962412178	2518061.593450512	0.0	3275350.678482565	2494925.7380198576	2445080.374459876	2324702.424954041	3693378.8894763505	0.0	3035255.6949729538	3061400.3809104287	2569302.658324211	0.0	2332763.421063484	3070757.452204081	0.0	2735564.932137252	3145620.6421121536	2609595.4659794583	4563005.75639249	3195386.6144921463	0.0	0.0	2609582.574267183
HILICZ_positive|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N	0.0	0.0	7380611.253866847	0.0	255201.61966720532	0.0	5302568.320211257	0.0	13003705.654037433	1004990.0409554275	0.0	0.0	0.0	0.0	4149260.7132638628	5550725.04053791	574764.7547123311	235211.7248969881	0.0	0.0	1775454.3238794082	4833340.761368834	0.0	0.0	0.0	0.0	0.0	0.0	162867.66366437374	716493.1949301937	589508.8521745857	627216.7785015928	0.0	3962385.830042394	0.0	1739870.741410875	821630.9295797688	1372644.7177635583	761234.8376204277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349144.8170158235	0.0	1345668.2225123155	1016400.3347153302	15453893.76760946	11814030.690707473	6802789.275264941	9501835.295933418	0.0	0.0	1755386.3973103743	0.0	0.0	0.0	0.0	0.0	4373998.922035584	612537.5431556478	0.0	1959285.3369230751	0.0	10097181.158430666	1764697.7393329467	364024.8147633047	263732.22124406305	1670638.3289401694	2561816.9809159306	192340.90465925363	6848456.835639197	0.0	9034892.055251457	2949293.9815388643	0.0	3231994.722790227	0.0	0.0	803398.0983890203	304162.3584495895	892918.0422446771	258315.31703064614	7134825.501222987	2080207.0927742545	0.0	10645847.671453899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11152287.647400731	0.0
C18_positive|IK:RCFGIEPQSDGMJJ-UHFFFAOYSA-N	6656338.004631526	22277389.460195575	8166119.600170392	5872985.301003431	5448286.447083329	6861495.211924433	6941185.562219983	6716533.950784459	6120131.005382406	5548086.881340963	5074547.4174973965	5151793.58382805	22680729.100702055	13882929.090891125	7193306.30720116	5637451.181039874	6707869.785258079	5897692.915784001	7301895.298491167	6028537.599696413	13664573.96034278	7657209.80635417	7549205.659695505	6648204.955070435	6752703.990485247	6150194.303947169	7965024.157497822	6947240.035855015	7739735.709175167	6171696.421989505	6878887.2766187815	6204265.155754031	5551330.765508275	6537198.774846839	8124956.413010501	0.0	5434640.508268716	8389572.161801077	7031503.0879411055	13811602.698911883	6716115.622430758	6483235.806256378	6492984.61775521	6158006.776308643	8333676.60409022	6842045.136915153	5496607.08778575	6851327.719349171	5613456.919499159	16639536.498818625	13977826.481415203	6841751.594555916	8177847.405332145	9985703.78980744	17257639.971456334	5781200.102517541	6111254.617862102	6761103.72637734	6478665.04501344	7172622.0056526875	7199265.482686197	8378549.258931499	5976018.574936155	5073479.692731615	6020687.2631016895	6840895.166615013	6999210.430035353	8370021.758788716	5783149.438494916	7168673.7397038955	6284982.597115912	7553040.5578070935	16420798.04244701	6360613.12655805	6434388.519198574	7274751.220242707	7141105.953043517	5519912.333636252	5924815.1981400205	6091974.649851918	8046332.511183316	5813184.614799846	7837469.275605141	5031829.69194271	7210453.4202633845	7766185.139473556	5301876.012545853	5483652.546445278	6562652.518860919	8019912.67015279	6001167.236737251	5332836.458310607	6774614.860558925	8309129.205782778	6307545.101727224	8258172.232347132	6057756.358742891	6183938.170095002	6399777.6574953245	6300164.8051976655	9972261.929120552	6395875.307371854	5534211.532014407	8855797.022814177	5600121.519595391
C18_negative|IK:NJRLDXGREKHXGV-IVABAYMNSA-N	0.0	6734910.845442685	0.0	1064090.76402789	0.0	0.0	4497300.5335180955	2136911.2771968273	3348471.036115591	0.0	4908264.732999253	0.0	4206941.593248871	0.0	3895498.873683773	3717347.606098286	0.0	0.0	8000551.006748611	449767.55516263994	10225320.643575842	2477233.1056791395	0.0	0.0	0.0	0.0	0.0	879916.4755042123	0.0	0.0	0.0	258408.30081615326	1356906.8564544136	1383384.4928868366	10313348.129532533	1063945.246101876	2584306.0130904685	511704.9726708276	736639.0485915587	8768280.146891428	0.0	0.0	0.0	920070.543200426	13009967.301482609	422594.9274629334	0.0	0.0	0.0	10531286.873314645	6697504.057237565	0.0	391602.2619823338	0.0	895487.0536600593	1356328.8683842467	7108826.714825338	5905436.421179553	4083516.9436079403	4730996.685709927	0.0	0.0	0.0	1421177.2820245316	396215.2531730123	0.0	1744419.1256352551	1273806.8749725495	2974731.6562181134	0.0	435812.04280775035	995371.5255735562	13039823.265731066	0.0	0.0	1307533.5059497128	0.0	0.0	1373198.3910435836	0.0	0.0	0.0	6032383.833687809	4598098.757290638	9813889.890222019	0.0	0.0	852688.5358642719	0.0	225339.2976081036	1006507.5021596511	2153957.240072967	1685913.8501276986	7684144.114302732	576776.7425138867	2662825.5746581177	0.0	0.0	3555783.330407944	0.0	0.0	0.0	0.0	8475495.16681972	0.0
HILICZ_positive|IK:MSWZFWKMSRAUBD-UHFFFAOYSA-N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	737812.1411029089	0.0	24181282.6319618	0.0	0.0	0.0	1084141.490404607	911995.4426812534	0.0	0.0	1758556.852455139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9468382.949085724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3974788.7862937404	0.0	0.0	0.0	0.0	17024285.570145834	0.0	3635561.490496632	0.0	0.0	0.0	0.0	0.0	3676957.3854553695	0.0	1966963.9021224391	0.0	941659.7976925371	0.0	0.0	0.0	0.0	2152182.3246618505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3024974.8389168987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	909848.5654662243	3263058.272530437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221466.8429604249	0.0	0.0	0.0	0.0	7495880.128385786	0.0
C18_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N	0.0	104840.0561538452	0.0	1679100.6805962613	202792.78967945426	3865848.482260551	4820059.511825357	2290221.243785441	3248802.628515582	0.0	165977.5030019599	0.0	65955.11424212619	0.0	8429018.697254429	5465044.870085274	3278635.390354958	696762.0850559588	1120042.7234129605	406307.7100805045	71986.42100349159	3339545.6167947277	146563.87297108222	3402407.0344454325	1891140.374762184	948169.2282074786	0.0	2192249.3347290596	4828214.766174541	89437.2934884695	245901.1808959487	34055.033754561475	104634.52288950337	2624452.801832438	458362.6217467298	1057705.161777269	1600320.555889751	875361.0352670389	1770643.8794184818	916234.4779879306	0.0	0.0	4969973.031530783	2463676.2729368373	437486.2746258471	30271.181706459713	2076624.7043444635	1617795.1381637848	0.0	5910316.019402311	2912682.4540345236	0.0	395122.5901593742	0.0	31247.936968963542	197984.40421119198	3544274.714340906	618933.8292948793	1922418.4221871586	802876.0376285417	0.0	1260869.0786039303	0.0	12607286.776614686	1849621.4067068317	32339.729180917555	3342102.388111518	472489.4129875601	5086082.370499235	0.0	4529082.545916262	3830052.142348601	0.0	0.0	0.0	348492.4797614074	2650612.2235525087	327387.52415514324	2082760.4314679476	3520611.1460249103	144575.71265580363	0.0	160920.9079728302	24700239.36280712	168229.3737122641	51448.497615591405	1622676.1116809368	6153660.902779789	0.0	219048.88847439396	2611316.7580191093	7592321.3438913515	1080636.5195955879	481097.2876102532	1166657.0959933796	45212.94624347843	0.0	1639062.6948297382	78611.62970339635	1559799.6740372137	0.0	1410443.2098391613	0.0	677390.9078089887	0.0
HILICZ_positive|IK:MMOXZBCLCQITDF-UHFFFAOYSA-N	0.0	0.0	0.0	0.0	0.0	0.0	1645757.1781014793	0.0	7045273.752486611	3655765.0857754904	0.0	553541.6682751774	0.0	0.0	0.0	0.0	809352.2191339805	0.0	912039.3656033347	0.0	0.0	3396290.624543429	0.0	0.0	8420676.41025852	778460.7306678167	0.0	0.0	1013637.9206969062	0.0	0.0	0.0	525021.791790977	0.0	0.0	0.0	13109707.817547934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1447816.5160084951	0.0	0.0	0.0	0.0	0.0	785701.0492367805	0.0	0.0	0.0	476139.3893856342	0.0	0.0	0.0	2344281.283547901	0.0	1390983.377965158	0.0	25797128.173516147	1253921.0584400145	0.0	6495928.682214288	1590120.4886961856	0.0	0.0	0.0	4182870.844395272	638626.285989709	0.0	2231133.8919707644	0.0	0.0	1934170.6141798282	0.0	0.0	969694.1215747381	335190.578884571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1003303.9161263766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216322.96062575668
HILICZ_positive|IK:KDJVHSVOXOZBDR-UHFFFAOYSA-N	0.0	0.0	0.0	3158648.6107619493	0.0	3036849.51365131	7228561.440122517	2742206.575109126	12139907.844764283	0.0	7185883.7008714	0.0	0.0	0.0	4483407.189370575	6584136.848965375	0.0	0.0	11366825.3645352	2042704.6218220564	10123197.671929438	6272574.347515579	0.0	0.0	0.0	0.0	0.0	2982657.401049619	0.0	0.0	888780.0117289487	1036948.4365310961	3946146.4800506383	3457042.2669756017	8243063.401664372	2290067.628142069	6513274.743074116	4186134.3154462297	2396145.378629944	0.0	0.0	0.0	0.0	3897701.546703941	0.0	2513001.169547655	0.0	8729401.620314911	0.0	8940917.00707392	0.0	0.0	2171905.008326548	0.0	2322273.461940316	5337504.545035234	7901257.563324279	7246757.3853566805	5159054.426438091	5432880.834990848	0.0	0.0	0.0	3692315.1689482615	0.0	0.0	3416779.242294361	2498856.9598695575	4011677.295358656	0.0	4075612.7597835576	4932949.620024391	0.0	0.0	0.0	1932647.2203133984	0.0	0.0	4948061.022346976	0.0	0.0	0.0	7407431.201864511	3958511.883287323	7831279.692926384	0.0	0.0	1355674.0036060775	0.0	0.0	2151590.808963648	2383301.193606754	5519006.08819605	8143653.734597019	2400108.354541415	4349547.710980158	0.0	0.0	2826227.9691830957	0.0	0.0	0.0	0.0	6352076.046910036	0.0
