biosample_id,metabolomics_run_count,metabolomics_run_ids
nmdc:bsm-11-ht2c1k71,4,nmdc:dgms-12-dwjq2897;nmdc:dgms-12-dd21yn49;nmdc:dgms-12-r78pwk59;nmdc:dgms-12-c9816s15
nmdc:bsm-11-ht2v0s47,4,nmdc:dgms-12-8bmzyr38;nmdc:dgms-12-y6zd0417;nmdc:dgms-12-kb86m852;nmdc:dgms-12-7e30va47
nmdc:bsm-11-hv1hv533,4,nmdc:dgms-12-749b2c96;nmdc:dgms-12-zphw3e14;nmdc:dgms-12-8yyph589;nmdc:dgms-12-nzr9e682
nmdc:bsm-11-hx8qxc63,4,nmdc:dgms-12-wzwzx786;nmdc:dgms-12-zjsc9d15;nmdc:dgms-12-vv9cxd52;nmdc:dgms-12-74wq0x95
nmdc:bsm-11-j1bay453,4,nmdc:dgms-12-frkgg631;nmdc:dgms-12-ma1ss141;nmdc:dgms-12-tf1gzr24;nmdc:dgms-12-a485zj73
nmdc:bsm-11-j1hqcz15,4,nmdc:dgms-12-nkvk8k56;nmdc:dgms-12-0mst0756;nmdc:dgms-12-1yg5bj60;nmdc:dgms-12-vdq9ay21
nmdc:bsm-11-j2pfz414,4,nmdc:dgms-12-7mfej668;nmdc:dgms-12-fg1dt493;nmdc:dgms-12-wne3q278;nmdc:dgms-12-1rmke792
nmdc:bsm-11-j5y27f16,4,nmdc:dgms-12-4pwv4f24;nmdc:dgms-12-crd33151;nmdc:dgms-12-rr7s9318;nmdc:dgms-12-sjvc9t48
nmdc:bsm-11-j6h8pw46,4,nmdc:dgms-12-9agyyp14;nmdc:dgms-12-vd61c588;nmdc:dgms-12-m88r3g65;nmdc:dgms-12-qsabm116
nmdc:bsm-11-j6j1p639,4,nmdc:dgms-12-wf4ypk70;nmdc:dgms-12-wf822y16;nmdc:dgms-12-1cv3kr31;nmdc:dgms-12-3858b412
nmdc:bsm-11-j8ezj858,4,nmdc:dgms-12-2b8brz45;nmdc:dgms-12-67512b85;nmdc:dgms-12-1r7x3e66;nmdc:dgms-12-a72vey55
nmdc:bsm-11-jjchgw36,4,nmdc:dgms-12-zmc5nn11;nmdc:dgms-12-99sng961;nmdc:dgms-12-s3axvt59;nmdc:dgms-12-mv8qwv71
nmdc:bsm-11-jp678560,4,nmdc:dgms-12-96wcfh61;nmdc:dgms-12-zppyqq50;nmdc:dgms-12-p9a72349;nmdc:dgms-12-64kmcm31
nmdc:bsm-11-jq2e3v76,4,nmdc:dgms-12-c29xfv27;nmdc:dgms-12-4vws0008;nmdc:dgms-12-9mjs5211;nmdc:dgms-12-x8cp4514
nmdc:bsm-11-jqwsb466,4,nmdc:dgms-12-6qjgec18;nmdc:dgms-12-fm6wv590;nmdc:dgms-12-5yzgtf09;nmdc:dgms-12-dz2e6277
nmdc:bsm-11-jrahe581,4,nmdc:dgms-12-q6w7dq62;nmdc:dgms-12-h71f7227;nmdc:dgms-12-9atbm875;nmdc:dgms-12-nn6n0d27
nmdc:bsm-11-jxazjs92,4,nmdc:dgms-12-k5v4h658;nmdc:dgms-12-a6p2f250;nmdc:dgms-12-r720sv71;nmdc:dgms-12-tjevx997
nmdc:bsm-11-jy6ece20,4,nmdc:dgms-12-vr8vf363;nmdc:dgms-12-tsp9y534;nmdc:dgms-12-3kds4x29;nmdc:dgms-12-tvr20g13
nmdc:bsm-11-k0vz1j87,4,nmdc:dgms-12-w0hqvr32;nmdc:dgms-12-qb8yhb56;nmdc:dgms-12-t6b2g432;nmdc:dgms-12-8ya11373
nmdc:bsm-11-k3zdem68,4,nmdc:dgms-12-db32f607;nmdc:dgms-12-e848h333;nmdc:dgms-12-4a4drz20;nmdc:dgms-12-7vdvjr02
nmdc:bsm-11-k7fkcz65,4,nmdc:dgms-12-zpabfe74;nmdc:dgms-12-ba1e3n38;nmdc:dgms-12-w6yp8550;nmdc:dgms-12-9y4e2a54
nmdc:bsm-11-k7jqh647,4,nmdc:dgms-12-84kvtv66;nmdc:dgms-12-f6g8am83;nmdc:dgms-12-vy40vg12;nmdc:dgms-12-hdpjyj57
nmdc:bsm-11-k7v09098,4,nmdc:dgms-12-f5trx844;nmdc:dgms-12-y3wnk778;nmdc:dgms-12-yhp0as28;nmdc:dgms-12-2t6e1v43
nmdc:bsm-11-k9192006,4,nmdc:dgms-12-36e4xh94;nmdc:dgms-12-4bw21q74;nmdc:dgms-12-7d54s426;nmdc:dgms-12-h8708a24
nmdc:bsm-11-kdja3v28,4,nmdc:dgms-12-fkdzdz05;nmdc:dgms-12-qj9q8q06;nmdc:dgms-12-32ecjs96;nmdc:dgms-12-pgmm8j64
nmdc:bsm-11-kesw6757,4,nmdc:dgms-12-zq2z9d67;nmdc:dgms-12-tcxawe67;nmdc:dgms-12-99gxpj04;nmdc:dgms-12-ab3e8s18
nmdc:bsm-11-kff3y587,4,nmdc:dgms-12-bsmnka97;nmdc:dgms-12-zp09yx22;nmdc:dgms-12-wnd91f58;nmdc:dgms-12-2rbts353
nmdc:bsm-11-kgjz0433,4,nmdc:dgms-12-3gexqv96;nmdc:dgms-12-nqpre713;nmdc:dgms-12-pzz61763;nmdc:dgms-12-01kx7877
nmdc:bsm-11-kgkcxn39,4,nmdc:dgms-12-3nzhfn65;nmdc:dgms-12-53cx2k43;nmdc:dgms-12-bknd2404;nmdc:dgms-12-pkbjg686
nmdc:bsm-11-kgm2s608,4,nmdc:dgms-12-jw51t806;nmdc:dgms-12-j7t4pa52;nmdc:dgms-12-ggz3k531;nmdc:dgms-12-e4x9vw64
nmdc:bsm-11-krcjqt76,4,nmdc:dgms-12-p2sp7r49;nmdc:dgms-12-prc5zy62;nmdc:dgms-12-7kfgbw77;nmdc:dgms-12-c4qzg408
nmdc:bsm-11-kz54ep97,4,nmdc:dgms-12-0cn1e577;nmdc:dgms-12-pgtqcq85;nmdc:dgms-12-y3fgqp48;nmdc:dgms-12-0wx6q987
nmdc:bsm-11-m0h9cb45,4,nmdc:dgms-12-b702qn62;nmdc:dgms-12-rhymm955;nmdc:dgms-12-46y57734;nmdc:dgms-12-tmx1bg97
nmdc:bsm-11-m4e83773,4,nmdc:dgms-12-gprfrf98;nmdc:dgms-12-99q9c853;nmdc:dgms-12-e5x06n49;nmdc:dgms-12-mxw7ww18
nmdc:bsm-11-m4p1ck60,4,nmdc:dgms-12-xrr7z033;nmdc:dgms-12-rj9zs645;nmdc:dgms-12-wpn1bv93;nmdc:dgms-12-cxdagy14
nmdc:bsm-11-m9k8tx16,4,nmdc:dgms-12-2wydv311;nmdc:dgms-12-qb4e7j73;nmdc:dgms-12-cc5dvz89;nmdc:dgms-12-19392c67
nmdc:bsm-11-ma7ry826,4,nmdc:dgms-12-7893g012;nmdc:dgms-12-541ekp26;nmdc:dgms-12-v730py34;nmdc:dgms-12-m45nkz44
nmdc:bsm-11-mb9s8c17,4,nmdc:dgms-12-feyyvc82;nmdc:dgms-12-p2nhap70;nmdc:dgms-12-kqchd809;nmdc:dgms-12-5m6bcq96
nmdc:bsm-11-mbcv4b48,4,nmdc:dgms-12-7vpa9w20;nmdc:dgms-12-4jsz5302;nmdc:dgms-12-sydk6g06;nmdc:dgms-12-x7zxcs66
nmdc:bsm-11-n2a7p974,4,nmdc:dgms-12-1xjcn280;nmdc:dgms-12-x1vvkv89;nmdc:dgms-12-bc1y1w06;nmdc:dgms-12-h1dtrr19
nmdc:bsm-11-n6vwc542,4,nmdc:dgms-12-7fbdkw39;nmdc:dgms-12-hc7n2w79;nmdc:dgms-12-6x8ywy69;nmdc:dgms-12-kqb83651
nmdc:bsm-11-n8t7zs15,4,nmdc:dgms-12-3pvef962;nmdc:dgms-12-g2040e50;nmdc:dgms-12-z5jynx23;nmdc:dgms-12-wbq58r48
nmdc:bsm-11-n9sx1a80,4,nmdc:dgms-12-gpx8mm28;nmdc:dgms-12-27vwts58;nmdc:dgms-12-a5dfm785;nmdc:dgms-12-7369sn78
nmdc:bsm-11-nm187g36,4,nmdc:dgms-12-wr3xbe20;nmdc:dgms-12-1dk93n57;nmdc:dgms-12-08b9dn10;nmdc:dgms-12-6q8bcj74
nmdc:bsm-11-nn5snj10,4,nmdc:dgms-12-sr7a8a07;nmdc:dgms-12-t47m4r65;nmdc:dgms-12-dddj1b24;nmdc:dgms-12-60863n19
nmdc:bsm-11-nr7vje40,4,nmdc:dgms-12-tn562w62;nmdc:dgms-12-1q86w148;nmdc:dgms-12-sy206c77;nmdc:dgms-12-43kt9m32
nmdc:bsm-11-nrkha596,4,nmdc:dgms-12-j06bhr51;nmdc:dgms-12-eskczs31;nmdc:dgms-12-9xecdv23;nmdc:dgms-12-rhnm2v79
nmdc:bsm-11-nvgcpg87,4,nmdc:dgms-12-ekn2px03;nmdc:dgms-12-rshs7j08;nmdc:dgms-12-ercat453;nmdc:dgms-12-78kkw397
nmdc:bsm-11-nwh9ez71,4,nmdc:dgms-12-jf2d0363;nmdc:dgms-12-cqeh9580;nmdc:dgms-12-5c8h4795;nmdc:dgms-12-qx2qfa58
nmdc:bsm-11-nx7zwq61,4,nmdc:dgms-12-gd1twg50;nmdc:dgms-12-v33qpp90;nmdc:dgms-12-cmexqp93;nmdc:dgms-12-96ny3a74
nmdc:bsm-11-nz6f9964,4,nmdc:dgms-12-fy0r9619;nmdc:dgms-12-kxkx7k42;nmdc:dgms-12-xejjfe86;nmdc:dgms-12-vaqapr40
nmdc:bsm-11-p4wss361,4,nmdc:dgms-12-d4771t47;nmdc:dgms-12-jtn10128;nmdc:dgms-12-2rxra858;nmdc:dgms-12-99h69f94
nmdc:bsm-11-p9j7rw40,4,nmdc:dgms-12-gq95y650;nmdc:dgms-12-3frpqe81;nmdc:dgms-12-b50tfz52;nmdc:dgms-12-eaq4dv43
nmdc:bsm-11-pebqj065,4,nmdc:dgms-12-55wttc44;nmdc:dgms-12-j9apjr70;nmdc:dgms-12-yxy3ev47;nmdc:dgms-12-myvp6s25
nmdc:bsm-11-pejvvs20,4,nmdc:dgms-12-5sagyq12;nmdc:dgms-12-kxj3f773;nmdc:dgms-12-94q9f752;nmdc:dgms-12-hbmdpb32
nmdc:bsm-11-pgfhya35,4,nmdc:dgms-12-q83p1e44;nmdc:dgms-12-nxkg4h29;nmdc:dgms-12-hwr1kx83;nmdc:dgms-12-92xjd525
nmdc:bsm-11-pgmhxj86,4,nmdc:dgms-12-7wk99n23;nmdc:dgms-12-5rrxvs29;nmdc:dgms-12-y90wtg20;nmdc:dgms-12-jb8f1m85
nmdc:bsm-11-pgxc4f08,4,nmdc:dgms-12-njyhkm83;nmdc:dgms-12-pgkfkt31;nmdc:dgms-12-785pw610;nmdc:dgms-12-e736m818
nmdc:bsm-11-ppp4fk41,4,nmdc:dgms-12-7k1gk092;nmdc:dgms-12-sszdzv92;nmdc:dgms-12-5b1g9b84;nmdc:dgms-12-a32c4f70
nmdc:bsm-11-pq105b36,4,nmdc:dgms-12-g0g3ps34;nmdc:dgms-12-h1qqrb17;nmdc:dgms-12-1fb24e66;nmdc:dgms-12-rfq0vf32
nmdc:bsm-11-pvr0ez88,4,nmdc:dgms-12-qcf4ra79;nmdc:dgms-12-s20b2566;nmdc:dgms-12-yykrhv13;nmdc:dgms-12-tj3np107
nmdc:bsm-11-pygdem51,4,nmdc:dgms-12-6cxwvp13;nmdc:dgms-12-nqphp788;nmdc:dgms-12-htezmg94;nmdc:dgms-12-sz9w8v29
nmdc:bsm-11-q3qsx507,4,nmdc:dgms-12-f36b0907;nmdc:dgms-12-9b61jd95;nmdc:dgms-12-xseash96;nmdc:dgms-12-9z01d512
nmdc:bsm-11-q3sa0t28,4,nmdc:dgms-12-nrxq8744;nmdc:dgms-12-7vvch058;nmdc:dgms-12-167gnx44;nmdc:dgms-12-68079g78
nmdc:bsm-11-q94v7385,4,nmdc:dgms-12-gwe6cb35;nmdc:dgms-12-6mng7a39;nmdc:dgms-12-1mn27367;nmdc:dgms-12-wxrgtt45
nmdc:bsm-11-qam3hk28,4,nmdc:dgms-12-9kphrt33;nmdc:dgms-12-3csdg421;nmdc:dgms-12-f4s1y946;nmdc:dgms-12-xbbws522
nmdc:bsm-11-qe13q836,4,nmdc:dgms-12-sc4mcs49;nmdc:dgms-12-nd3kpb70;nmdc:dgms-12-9z5bvc13;nmdc:dgms-12-aa0a4302
nmdc:bsm-11-qg6kxr61,4,nmdc:dgms-12-777x6d26;nmdc:dgms-12-kpsfr506;nmdc:dgms-12-ch9j0829;nmdc:dgms-12-s054me42
nmdc:bsm-11-qhq2kh40,4,nmdc:dgms-12-jjcjm253;nmdc:dgms-12-115r5f17;nmdc:dgms-12-t7zvmg19;nmdc:dgms-12-cnqqe426
nmdc:bsm-11-qms4zn61,4,nmdc:dgms-12-4qrzks97;nmdc:dgms-12-y0aj4040;nmdc:dgms-12-4xcz2h27;nmdc:dgms-12-65gy1123
nmdc:bsm-11-qqc8e352,4,nmdc:dgms-12-d7fqx461;nmdc:dgms-12-ye9hxt37;nmdc:dgms-12-00hzgh33;nmdc:dgms-12-4kcnj245
nmdc:bsm-11-qvm0vt03,4,nmdc:dgms-12-fxg54v31;nmdc:dgms-12-ydnv3g57;nmdc:dgms-12-3zabxj37;nmdc:dgms-12-569tqz07
nmdc:bsm-11-qy2fef59,4,nmdc:dgms-12-99ckfc61;nmdc:dgms-12-z5a48g46;nmdc:dgms-12-m4scnx68;nmdc:dgms-12-6k2gmn78
nmdc:bsm-11-qyx7qs76,4,nmdc:dgms-12-89n1sy18;nmdc:dgms-12-4a9trx33;nmdc:dgms-12-2zvyy933;nmdc:dgms-12-j8qygy56
nmdc:bsm-11-qzncy838,4,nmdc:dgms-12-tme6p088;nmdc:dgms-12-m2y87416;nmdc:dgms-12-ygnr6q83;nmdc:dgms-12-e05nez75
nmdc:bsm-11-r3b0ak56,4,nmdc:dgms-12-4pv7sb42;nmdc:dgms-12-fp6r1b76;nmdc:dgms-12-xxkrn498;nmdc:dgms-12-26zq2474
nmdc:bsm-11-r3tm7493,4,nmdc:dgms-12-jz6d3003;nmdc:dgms-12-6apnck23;nmdc:dgms-12-hgt17b61;nmdc:dgms-12-w88h5230
nmdc:bsm-11-r4kwpw90,4,nmdc:dgms-12-p5jd4c41;nmdc:dgms-12-qa4adv39;nmdc:dgms-12-3c7bmc32;nmdc:dgms-12-zeag7s46
nmdc:bsm-11-r7k97q10,4,nmdc:dgms-12-rbzqme07;nmdc:dgms-12-8ksdep63;nmdc:dgms-12-wayq5d80;nmdc:dgms-12-zpnaze70
nmdc:bsm-11-rbzk5h49,4,nmdc:dgms-12-e57hcg08;nmdc:dgms-12-b9ysfc73;nmdc:dgms-12-t49ne578;nmdc:dgms-12-asmwnx66
nmdc:bsm-11-rk62cv25,4,nmdc:dgms-12-ne4b0n89;nmdc:dgms-12-161p0948;nmdc:dgms-12-d4pmkg60;nmdc:dgms-12-14e9nn64
nmdc:bsm-11-rpj4zm44,4,nmdc:dgms-12-eg8dp376;nmdc:dgms-12-h0jrcp43;nmdc:dgms-12-7ezxjy90;nmdc:dgms-12-6tsmap48
nmdc:bsm-11-rtchk112,4,nmdc:dgms-12-55qx3e35;nmdc:dgms-12-nk4xkn12;nmdc:dgms-12-cpjbxj06;nmdc:dgms-12-b96eqs43
nmdc:bsm-11-rzz0z710,4,nmdc:dgms-12-qd29yq68;nmdc:dgms-12-t8wv2d24;nmdc:dgms-12-dy478181;nmdc:dgms-12-9zffgw40
nmdc:bsm-11-s110fy15,4,nmdc:dgms-12-8v6hrp98;nmdc:dgms-12-ydtnsf63;nmdc:dgms-12-ktkxmx79;nmdc:dgms-12-a12m3b82
nmdc:bsm-11-s6r1q327,4,nmdc:dgms-12-z261mw55;nmdc:dgms-12-pnkv4y07;nmdc:dgms-12-r1b22r36;nmdc:dgms-12-sjqbvy97
nmdc:bsm-11-s70cv630,4,nmdc:dgms-12-sx6r0m79;nmdc:dgms-12-7vsm6n35;nmdc:dgms-12-fhpfm309;nmdc:dgms-12-skn67p09
nmdc:bsm-11-sdjt4464,4,nmdc:dgms-12-2fx7hr23;nmdc:dgms-12-fhgn2k05;nmdc:dgms-12-akq1m916;nmdc:dgms-12-hf51ek92
nmdc:bsm-11-sdjyhj66,4,nmdc:dgms-12-eh8vcz24;nmdc:dgms-12-w9a29b05;nmdc:dgms-12-ajpha606;nmdc:dgms-12-fq31t770
nmdc:bsm-11-shjn2p67,4,nmdc:dgms-12-6q3m9v62;nmdc:dgms-12-9vtq7n04;nmdc:dgms-12-rfsdxn55;nmdc:dgms-12-bs57sr64
nmdc:bsm-11-sjtd0y05,4,nmdc:dgms-12-s4npfw05;nmdc:dgms-12-89gk6t26;nmdc:dgms-12-x4m9s623;nmdc:dgms-12-gz6kk587
nmdc:bsm-11-spav5m37,4,nmdc:dgms-12-bmcz5285;nmdc:dgms-12-40qhkd45;nmdc:dgms-12-025hwh77;nmdc:dgms-12-xd77m466
nmdc:bsm-11-spzb5g89,4,nmdc:dgms-12-kcx1eb23;nmdc:dgms-12-ae8qxt55;nmdc:dgms-12-3pgx1e16;nmdc:dgms-12-jphr1s64
nmdc:bsm-11-sqpv6146,4,nmdc:dgms-12-225sk193;nmdc:dgms-12-rvza0004;nmdc:dgms-12-wejrqr56;nmdc:dgms-12-dqn81j32
nmdc:bsm-11-sv771k17,4,nmdc:dgms-12-kvg77q73;nmdc:dgms-12-qar8xq16;nmdc:dgms-12-zc82am29;nmdc:dgms-12-1xgr9j05
nmdc:bsm-11-syb42s66,4,nmdc:dgms-12-h3kj8107;nmdc:dgms-12-270q5240;nmdc:dgms-12-nd9ebn96;nmdc:dgms-12-39y7tr06
nmdc:bsm-11-szd4fj93,4,nmdc:dgms-12-hm7fqm79;nmdc:dgms-12-fknj9013;nmdc:dgms-12-bkj4eq91;nmdc:dgms-12-aycy4x76
nmdc:bsm-11-t7xb8h63,4,nmdc:dgms-12-qgn5n002;nmdc:dgms-12-mendwv08;nmdc:dgms-12-et7b0k96;nmdc:dgms-12-s8hvnv80
nmdc:bsm-11-ta8dt754,4,nmdc:dgms-12-x02kjc97;nmdc:dgms-12-4fawda10;nmdc:dgms-12-2tjj0802;nmdc:dgms-12-16d6ba95
nmdc:bsm-11-tcxb3w32,4,nmdc:dgms-12-56450881;nmdc:dgms-12-w3kkwz35;nmdc:dgms-12-ras2ys73;nmdc:dgms-12-2p4rf713
nmdc:bsm-11-te5fxe60,4,nmdc:dgms-12-pqpzcf23;nmdc:dgms-12-sm3gp293;nmdc:dgms-12-vq0pbn13;nmdc:dgms-12-g7k37n67
nmdc:bsm-11-th3sr643,4,nmdc:dgms-12-405vhf64;nmdc:dgms-12-pqrf8z52;nmdc:dgms-12-rm6z1e90;nmdc:dgms-12-n8e77z04
nmdc:bsm-11-thpb7b07,4,nmdc:dgms-12-g7gnz859;nmdc:dgms-12-9kbsws90;nmdc:dgms-12-h89r1147;nmdc:dgms-12-g0c5cd05
nmdc:bsm-11-tkwn9650,4,nmdc:dgms-12-sj2b1z98;nmdc:dgms-12-2bs66j48;nmdc:dgms-12-088xwb48;nmdc:dgms-12-nj2vbp41
nmdc:bsm-11-tnbabs47,4,nmdc:dgms-12-5wsa0f85;nmdc:dgms-12-3rgd7s23;nmdc:dgms-12-tsvb9c35;nmdc:dgms-12-th8xrk14
nmdc:bsm-11-tpatza67,4,nmdc:dgms-12-bh2gkp43;nmdc:dgms-12-bbdkbp57;nmdc:dgms-12-mx17vc62;nmdc:dgms-12-nnry2e25
nmdc:bsm-11-trbf6m66,4,nmdc:dgms-12-8hhzpb90;nmdc:dgms-12-c517hp18;nmdc:dgms-12-bqpbcj84;nmdc:dgms-12-jtn8bb39
nmdc:bsm-11-trpbtt49,4,nmdc:dgms-12-1p7pd997;nmdc:dgms-12-y6mmzs03;nmdc:dgms-12-89dkss80;nmdc:dgms-12-2yqsab37
nmdc:bsm-11-tzp7r259,4,nmdc:dgms-12-sf45r669;nmdc:dgms-12-jhpm6f40;nmdc:dgms-12-5ty4p945;nmdc:dgms-12-ft0mqg44
nmdc:bsm-11-v0hqhp22,4,nmdc:dgms-12-p2c5rk96;nmdc:dgms-12-h9f1ar42;nmdc:dgms-12-5972kx49;nmdc:dgms-12-e8w47b03
nmdc:bsm-11-v0p16d89,4,nmdc:dgms-12-t6xqsw61;nmdc:dgms-12-qys0cj34;nmdc:dgms-12-mwevd280;nmdc:dgms-12-vmtx9592
nmdc:bsm-11-v1ynyj85,4,nmdc:dgms-12-nwmcwv64;nmdc:dgms-12-pxxbrc62;nmdc:dgms-12-pkeqfq65;nmdc:dgms-12-j6jf1q27
nmdc:bsm-11-v85xpj21,4,nmdc:dgms-12-jeamkr14;nmdc:dgms-12-84dazm97;nmdc:dgms-12-kh71tv67;nmdc:dgms-12-0rzfme52
nmdc:bsm-11-v9k6q078,4,nmdc:dgms-12-p1xgkr06;nmdc:dgms-12-nackrw76;nmdc:dgms-12-fsjq4p26;nmdc:dgms-12-tws4dc41
nmdc:bsm-11-vc1cgz17,4,nmdc:dgms-12-caeh8h83;nmdc:dgms-12-ghqzng58;nmdc:dgms-12-z3cv8b68;nmdc:dgms-12-6e3s6c38
nmdc:bsm-11-vcna9q80,4,nmdc:dgms-12-q6ay9h34;nmdc:dgms-12-k4bh1s40;nmdc:dgms-12-k2q6r664;nmdc:dgms-12-f4pacq15
nmdc:bsm-11-vme3w877,4,nmdc:dgms-12-5vj1sr17;nmdc:dgms-12-46bx9t12;nmdc:dgms-12-z3x3jk10;nmdc:dgms-12-htn36677
nmdc:bsm-11-vnkf4228,4,nmdc:dgms-12-2n32jw86;nmdc:dgms-12-zdmtm042;nmdc:dgms-12-0s71b942;nmdc:dgms-12-qcsqes08
nmdc:bsm-11-vp7n5531,4,nmdc:dgms-12-7t9q9k70;nmdc:dgms-12-ctk3w076;nmdc:dgms-12-phymf744;nmdc:dgms-12-9pv4a964
nmdc:bsm-11-vpe6j733,4,nmdc:dgms-12-03bj2e10;nmdc:dgms-12-t5gc0054;nmdc:dgms-12-ame83134;nmdc:dgms-12-v83b7346
nmdc:bsm-11-vv577p15,4,nmdc:dgms-12-t5typf80;nmdc:dgms-12-fxdwz810;nmdc:dgms-12-hf7n9d77;nmdc:dgms-12-gt3h1m82
nmdc:bsm-11-w1t8bv92,4,nmdc:dgms-12-tyfkth40;nmdc:dgms-12-x8pbb515;nmdc:dgms-12-mh54qt61;nmdc:dgms-12-f5fk4938
nmdc:bsm-11-wdfz5578,4,nmdc:dgms-12-scdw9087;nmdc:dgms-12-701ama19;nmdc:dgms-12-nt6pt131;nmdc:dgms-12-zw9rsp23
nmdc:bsm-11-wh35sj59,4,nmdc:dgms-12-628rqk03;nmdc:dgms-12-enc09073;nmdc:dgms-12-8p6hwg16;nmdc:dgms-12-5sd0y022
nmdc:bsm-11-wj8zqj74,4,nmdc:dgms-12-61mfp146;nmdc:dgms-12-83v79x47;nmdc:dgms-12-q4rkq248;nmdc:dgms-12-qamt3f83
nmdc:bsm-11-wm40z541,4,nmdc:dgms-12-ga7g0t50;nmdc:dgms-12-sjz55c78;nmdc:dgms-12-pys4cj59;nmdc:dgms-12-xv2zq230
nmdc:bsm-11-wnrp0p76,4,nmdc:dgms-12-57dgpr02;nmdc:dgms-12-15fkka63;nmdc:dgms-12-aratr055;nmdc:dgms-12-gr02sr70
nmdc:bsm-11-wpsg6186,4,nmdc:dgms-12-54sr1v57;nmdc:dgms-12-dxx6ms96;nmdc:dgms-12-9086km56;nmdc:dgms-12-891gwk36
nmdc:bsm-11-wpye0n32,4,nmdc:dgms-12-w7s78752;nmdc:dgms-12-4s8d7y49;nmdc:dgms-12-tetp1d35;nmdc:dgms-12-n8sdc015
nmdc:bsm-11-wqy7mc31,4,nmdc:dgms-12-6rzmgj38;nmdc:dgms-12-9nvwmx24;nmdc:dgms-12-p16y1p73;nmdc:dgms-12-3bxkjf28
nmdc:bsm-11-wr7h1t97,4,nmdc:dgms-12-jg4hnv36;nmdc:dgms-12-df591853;nmdc:dgms-12-6d7ndk33;nmdc:dgms-12-ef4m9583
nmdc:bsm-11-x0sc5x81,4,nmdc:dgms-12-q11aek64;nmdc:dgms-12-86jshw94;nmdc:dgms-12-4g09rf04;nmdc:dgms-12-f2tcb302
nmdc:bsm-11-xgrda154,4,nmdc:dgms-12-mrccwb37;nmdc:dgms-12-hcbhmy82;nmdc:dgms-12-gygyt534;nmdc:dgms-12-rzkdfz78
nmdc:bsm-11-xhbae603,4,nmdc:dgms-12-5qa0qv02;nmdc:dgms-12-v763y681;nmdc:dgms-12-327nbe32;nmdc:dgms-12-bg582k56
nmdc:bsm-11-xy5ern23,4,nmdc:dgms-12-xwgzmx05;nmdc:dgms-12-y8sjrw60;nmdc:dgms-12-vnkk1741;nmdc:dgms-12-fh7ygr97
nmdc:bsm-11-y5w1j489,4,nmdc:dgms-12-6mbn1t90;nmdc:dgms-12-ep5mng87;nmdc:dgms-12-prggjg77;nmdc:dgms-12-3mcbdy97
nmdc:bsm-11-y80cxc26,4,nmdc:dgms-12-cb5xsw44;nmdc:dgms-12-a9vvr208;nmdc:dgms-12-cxn5pm31;nmdc:dgms-12-rnj88033
nmdc:bsm-11-yd4dqe75,4,nmdc:dgms-12-e6v00m17;nmdc:dgms-12-mehjqz32;nmdc:dgms-12-5nnt2n06;nmdc:dgms-12-k06kd090
nmdc:bsm-11-yfc2at70,4,nmdc:dgms-12-ny246a90;nmdc:dgms-12-c07yv565;nmdc:dgms-12-x3qx9748;nmdc:dgms-12-36aaa296
nmdc:bsm-11-yms2f086,4,nmdc:dgms-12-58m2r182;nmdc:dgms-12-ann5pb93;nmdc:dgms-12-6bmrgp85;nmdc:dgms-12-z8579q89
nmdc:bsm-11-yxxvqg27,4,nmdc:dgms-12-n3mc8z94;nmdc:dgms-12-anfcgn54;nmdc:dgms-12-qrdq3954;nmdc:dgms-12-0kcrrm69
nmdc:bsm-11-z1r5gy96,4,nmdc:dgms-12-333syq15;nmdc:dgms-12-4nepg056;nmdc:dgms-12-8984sv03;nmdc:dgms-12-rwzsqj47
nmdc:bsm-11-z4hspp43,4,nmdc:dgms-12-31r19y84;nmdc:dgms-12-psvw8493;nmdc:dgms-12-chfwxw60;nmdc:dgms-12-g8rq3k88
nmdc:bsm-11-z66zfk92,4,nmdc:dgms-12-penere87;nmdc:dgms-12-832kfj90;nmdc:dgms-12-0t202k71;nmdc:dgms-12-dkbvw447
nmdc:bsm-11-z75j2v52,4,nmdc:dgms-12-zax8ke60;nmdc:dgms-12-ejjp6m25;nmdc:dgms-12-0j0ww795;nmdc:dgms-12-r355e050
nmdc:bsm-11-zf5qxz83,4,nmdc:dgms-12-a6y6x630;nmdc:dgms-12-4kksz279;nmdc:dgms-12-te1jzn18;nmdc:dgms-12-2q3pmq28
nmdc:bsm-11-zmsv5494,4,nmdc:dgms-12-szcys935;nmdc:dgms-12-qsqw4085;nmdc:dgms-12-dva1v677;nmdc:dgms-12-vfyc2n90
nmdc:bsm-11-zpf4n944,4,nmdc:dgms-12-vaj81824;nmdc:dgms-12-cmcfdc42;nmdc:dgms-12-rya9fa30;nmdc:dgms-12-h7fjyr60
nmdc:bsm-11-zqaeph53,4,nmdc:dgms-12-hbz3hh89;nmdc:dgms-12-yne6xx14;nmdc:dgms-12-skpqzy25;nmdc:dgms-12-23x1tc92
nmdc:bsm-11-zsdrmw76,4,nmdc:dgms-12-tt0ks031;nmdc:dgms-12-1zx82109;nmdc:dgms-12-r0h7wf09;nmdc:dgms-12-yj449113
nmdc:bsm-11-zvh2hc82,4,nmdc:dgms-12-xhj0p669;nmdc:dgms-12-msdsdv38;nmdc:dgms-12-xbsrkr05;nmdc:dgms-12-4m4tke11
